
Note: No compatibility mode selected!


Circuit: * arm b per-instance integration, hardware item 8

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Note: Starting dynamic gmin stepping
Note: Dynamic gmin stepping completed

Initial Transient Solution
--------------------------

Node                                   Voltage
k01_n13                             2.4675e-09
k01_n14                                   1.95
k01_n15                             2.4675e-09
k01_n16                                   1.95
k01_n17                             2.4675e-09
k01_n18                                   1.95
k01_n19                             2.4675e-09
k01_n20                                   1.95
k01_n21                             2.4675e-09
k01_n22                                   1.95
k01_n23                             2.4675e-09
k01_n24                                   1.95
k01_n25                             2.4675e-09
k01_n26                                   1.95
k01_n27                             2.4675e-09
k01_n28                                   1.95
k01_n29                             2.4675e-09
k01_net2                           1.34214e-09
k01_omac                           4.68654e-09
k01_orx                            4.68654e-09
k01_rxout                           2.4675e-09
k02_edrv                            2.4675e-09
k02_epin                            2.4675e-09
k02_net1                           4.68654e-09
k02_n0                                    1.95
k02_n30                                   1.95
k02_n1                              2.4675e-09
k02_n2                                    1.95
k02_n3                              2.4675e-09
k02_n4                                    1.95
k02_n5                              2.4675e-09
k02_n6                                    1.95
k02_n7                              2.4675e-09
k02_n8                                    1.95
k02_n9                              2.4675e-09
k02_n10                                   1.95
k02_n11                             2.4675e-09
k02_n12                                   1.95
k02_n13                             2.4675e-09
k02_n14                                   1.95
k02_n15                             2.4675e-09
k02_n16                                   1.95
k02_n17                             2.4675e-09
k02_n18                                   1.95
k02_n19                             2.4675e-09
k02_n20                                   1.95
k02_n21                             2.4675e-09
k02_n22                                   1.95
k02_n23                             2.4675e-09
k02_n24                                   1.95
k02_n25                             2.4675e-09
k02_n26                                   1.95
k02_n27                             2.4675e-09
k02_n28                                   1.95
k02_n29                             2.4675e-09
k02_net2                           1.34214e-09
k02_omac                           4.68654e-09
k02_o292_9                         4.68654e-09
k02_orx                            4.68654e-09
k02_rxout                           2.4675e-09
k03_edrv                            2.4675e-09
k03_e277_6                          2.4675e-09
k03_e277_10                         2.4675e-09
k03_epin                            2.4675e-09
k03_net1                           4.68654e-09
k03_n0                                    1.95
k03_n30                                   1.95
k03_n1                              2.4675e-09
k03_n2                                    1.95
k03_n3                              2.4675e-09
k03_n4                                    1.95
k03_n5                              2.4675e-09
k03_n6                                    1.95
k03_n7                              2.4675e-09
k03_n8                                    1.95
k03_n9                              2.4675e-09
k03_n10                                   1.95
k03_n11                             2.4675e-09
k03_n12                                   1.95
k03_n13                             2.4675e-09
k03_n14                                   1.95
k03_n15                             2.4675e-09
k03_n16                                   1.95
k03_n17                             2.4675e-09
k03_n18                                   1.95
k03_n19                             2.4675e-09
k03_n20                                   1.95
k03_n21                             2.4675e-09
k03_n22                                   1.95
k03_n23                             2.4675e-09
k03_n24                                   1.95
k03_n25                             2.4675e-09
k03_n26                                   1.95
k03_n27                             2.4675e-09
k03_n28                                   1.95
k03_n29                             2.4675e-09
k03_net2                           1.34214e-09
k03_omac                           4.68654e-09
k03_o293_7                         4.68654e-09
k03_o293_9                         4.68654e-09
k03_orx                            4.68654e-09
k03_rxout                           2.4675e-09
k04_edrv                            2.4675e-09
k04_epin                            2.4675e-09
k04_net1                           4.68654e-09
k04_n0                                    1.95
k04_n30                                   1.95
k04_n1                              2.4675e-09
k04_n2                                    1.95
k04_n3                              2.4675e-09
k04_n4                                    1.95
k04_n5                              2.4675e-09
k04_n6                                    1.95
k04_n7                              2.4675e-09
k04_n8                                    1.95
k04_n9                              2.4675e-09
k04_n10                                   1.95
k04_n11                             2.4675e-09
k04_n12                                   1.95
k04_n13                             2.4675e-09
k04_n14                                   1.95
k04_n15                             2.4675e-09
k04_n16                                   1.95
k04_n17                             2.4675e-09
k04_n18                                   1.95
k04_n19                             2.4675e-09
k04_n20                                   1.95
k04_n21                             2.4675e-09
k04_n22                                   1.95
k04_n23                             2.4675e-09
k04_n24                                   1.95
k04_n25                             2.4675e-09
k04_n26                                   1.95
k04_n27                             2.4675e-09
k04_n28                                   1.95
k04_n29                             2.4675e-09
k04_net2                           1.34214e-09
k04_omac                           4.68654e-09
k04_o294_11                        4.68654e-09
k04_o294_13                        4.68654e-09
k04_o294_35                        4.68654e-09
k04_orx                            4.68654e-09
k04_rxout                           2.4675e-09
k05_edrv                            2.4675e-09
k05_e279_12                         2.4675e-09
k05_epin                            2.4675e-09
k05_net1                           4.68654e-09
k05_n0                                    1.95
k05_n30                                   1.95
k05_n1                              2.4675e-09
k05_n2                                    1.95
k05_n3                              2.4675e-09
k05_n4                                    1.95
k05_n5                              2.4675e-09
k05_n6                                    1.95
k05_n7                              2.4675e-09
k05_n8                                    1.95
k05_n9                              2.4675e-09
k05_n10                                   1.95
k05_n11                             2.4675e-09
k05_n12                                   1.95
k05_n13                             2.4675e-09
k05_n14                                   1.95
k05_n15                             2.4675e-09
k05_n16                                   1.95
k05_n17                             2.4675e-09
k05_n18                                   1.95
k05_n19                             2.4675e-09
k05_n20                                   1.95
k05_n21                             2.4675e-09
k05_n22                                   1.95
k05_n23                             2.4675e-09
k05_n24                                   1.95
k05_n25                             2.4675e-09
k05_n26                                   1.95
k05_n27                             2.4675e-09
k05_n28                                   1.95
k05_n29                             2.4675e-09
k05_net2                           1.34214e-09
k05_omac                           4.68654e-09
k05_o295_7                         4.68654e-09
k05_o295_9                         4.68654e-09
k05_orx                            4.68654e-09
k05_rxout                           2.4675e-09
k06_edrv                            2.4675e-09
k06_epin                            2.4675e-09
k06_net1                           4.68654e-09
k06_n0                                    1.95
k06_n30                                   1.95
k06_n1                              2.4675e-09
k06_n2                                    1.95
k06_n3                              2.4675e-09
k06_n4                                    1.95
k06_n5                              2.4675e-09
k06_n6                                    1.95
k06_n7                              2.4675e-09
k06_n8                                    1.95
k06_n9                              2.4675e-09
k06_n10                                   1.95
k06_n11                             2.4675e-09
k06_n12                                   1.95
k06_n13                             2.4675e-09
k06_n14                                   1.95
k06_n15                             2.4675e-09
k06_n16                                   1.95
k06_n17                             2.4675e-09
k06_n18                                   1.95
k06_n19                             2.4675e-09
k06_n20                                   1.95
k06_n21                             2.4675e-09
k06_n22                                   1.95
k06_n23                             2.4675e-09
k06_n24                                   1.95
k06_n25                             2.4675e-09
k06_n26                                   1.95
k06_n27                             2.4675e-09
k06_n28                                   1.95
k06_n29                             2.4675e-09
k06_net2                           1.34214e-09
k06_omac                           4.68654e-09
k06_o296_7                         4.68654e-09
k06_o296_9                         4.68654e-09
k06_orx                            4.68654e-09
k06_rxout                           2.4675e-09
k07_edrv                            2.4675e-09
k07_epin                            2.4675e-09
k07_net1                           4.68654e-09
k07_n0                                    1.95
k07_n30                                   1.95
k07_n1                              2.4675e-09
k07_n2                                    1.95
k07_n3                              2.4675e-09
k07_n4                                    1.95
k07_n5                              2.4675e-09
k07_n6                                    1.95
k07_n7                              2.4675e-09
k07_n8                                    1.95
k07_n9                              2.4675e-09
k07_n10                                   1.95
k07_n11                             2.4675e-09
k07_n12                                   1.95
k07_n13                             2.4675e-09
k07_n14                                   1.95
k07_n15                             2.4675e-09
k07_n16                                   1.95
k07_n17                             2.4675e-09
k07_n18                                   1.95
k07_n19                             2.4675e-09
k07_n20                                   1.95
k07_n21                             2.4675e-09
k07_n22                                   1.95
k07_n23                             2.4675e-09
k07_n24                                   1.95
k07_n25                             2.4675e-09
k07_n26                                   1.95
k07_n27                             2.4675e-09
k07_n28                                   1.95
k07_n29                             2.4675e-09
k07_net2                           1.34214e-09
k07_omac                           4.68654e-09
k07_orx                            4.68654e-09
k07_rxout                           2.4675e-09
k08_edrv                            2.4675e-09
k08_epin                            2.4675e-09
k08_net1                           4.68654e-09
k08_n0                                    1.95
k08_n30                                   1.95
k08_n1                              2.4675e-09
k08_n2                                    1.95
k08_n3                              2.4675e-09
k08_n4                                    1.95
k08_n5                              2.4675e-09
k08_n6                                    1.95
k08_n7                              2.4675e-09
k08_n8                                    1.95
k08_n9                              2.4675e-09
k08_n10                                   1.95
k08_n11                             2.4675e-09
k08_n12                                   1.95
k08_n13                             2.4675e-09
k08_n14                                   1.95
k08_n15                             2.4675e-09
k08_n16                                   1.95
k08_n17                             2.4675e-09
k08_n18                                   1.95
k08_n19                             2.4675e-09
k08_n20                                   1.95
k08_n21                             2.4675e-09
k08_n22                                   1.95
k08_n23                             2.4675e-09
k08_n24                                   1.95
k08_n25                             2.4675e-09
k08_n26                                   1.95
k08_n27                             2.4675e-09
k08_n28                                   1.95
k08_n29                             2.4675e-09
k08_net2                           1.34214e-09
k08_omac                           4.68654e-09
k08_o298_9                         4.68654e-09
k08_o298_11                        4.68654e-09
k08_orx                            4.68654e-09
k08_rxout                           2.4675e-09
k09_edrv                            2.4675e-09
k09_e283_8                          2.4675e-09
k09_e283_12                         2.4675e-09
k09_epin                            2.4675e-09
k09_net1                           4.68654e-09
k09_n0                                    1.95
k09_n30                                   1.95
k09_n1                              2.4675e-09
k09_n2                                    1.95
k09_n3                              2.4675e-09
k09_n4                                    1.95
k09_n5                              2.4675e-09
k09_n6                                    1.95
k09_n7                              2.4675e-09
k09_n8                                    1.95
k09_n9                              2.4675e-09
k09_n10                                   1.95
k09_n11                             2.4675e-09
k09_n12                                   1.95
k09_n13                             2.4675e-09
k09_n14                                   1.95
k09_n15                             2.4675e-09
k09_n16                                   1.95
k09_n17                             2.4675e-09
k09_n18                                   1.95
k09_n19                             2.4675e-09
k09_n20                                   1.95
k09_n21                             2.4675e-09
k09_n22                                   1.95
k09_n23                             2.4675e-09
k09_n24                                   1.95
k09_n25                             2.4675e-09
k09_n26                                   1.95
k09_n27                             2.4675e-09
k09_n28                                   1.95
k09_n29                             2.4675e-09
k09_net2                           1.34214e-09
k09_omac                           4.68654e-09
k09_o299_7                         4.68654e-09
k09_o299_9                         4.68654e-09
k09_orx                            4.68654e-09
k09_rxout                           2.4675e-09
k10_edrv                            2.4675e-09
k10_e269_18                         2.4675e-09
k10_e269_20                         2.4675e-09
k10_epin                            2.4675e-09
k10_net1                           4.68654e-09
k10_n0                                    1.95
k10_n30                                   1.95
k10_n1                              2.4675e-09
k10_n2                                    1.95
k10_n3                              2.4675e-09
k10_n4                                    1.95
k10_n5                              2.4675e-09
k10_n6                                    1.95
k10_n7                              2.4675e-09
k10_n8                                    1.95
k10_n9                              2.4675e-09
k10_n10                                   1.95
k10_n11                             2.4675e-09
k10_n12                                   1.95
k10_n13                             2.4675e-09
k10_n14                                   1.95
k10_n15                             2.4675e-09
k10_n16                                   1.95
k10_n17                             2.4675e-09
k10_n18                                   1.95
k10_n19                             2.4675e-09
k10_n20                                   1.95
k10_n21                             2.4675e-09
k10_n22                                   1.95
k10_n23                             2.4675e-09
k10_n24                                   1.95
k10_n25                             2.4675e-09
k10_n26                                   1.95
k10_n27                             2.4675e-09
k10_n28                                   1.95
k10_n29                             2.4675e-09
k10_net2                           1.34214e-09
k10_omac                           4.68654e-09
k10_o285_7                         4.68654e-09
k10_o285_9                         4.68654e-09
k10_orx                            4.68654e-09
k10_rxout                           2.4675e-09
k11_edrv                            2.4675e-09
k11_epin                            2.4675e-09
k11_net1                           4.68654e-09
k11_n0                                    1.95
k11_n30                                   1.95
k11_n1                              2.4675e-09
k11_n2                                    1.95
k11_n3                              2.4675e-09
k11_n4                                    1.95
k11_n5                              2.4675e-09
k11_n6                                    1.95
k11_n7                              2.4675e-09
k11_n8                                    1.95
k11_n9                              2.4675e-09
k11_n10                                   1.95
k11_n11                             2.4675e-09
k11_n12                                   1.95
k11_n13                             2.4675e-09
k11_n14                                   1.95
k11_n15                             2.4675e-09
k11_n16                                   1.95
k11_n17                             2.4675e-09
k11_n18                                   1.95
k11_n19                             2.4675e-09
k11_n20                                   1.95
k11_n21                             2.4675e-09
k11_n22                                   1.95
k11_n23                             2.4675e-09
k11_n24                                   1.95
k11_n25                             2.4675e-09
k11_n26                                   1.95
k11_n27                             2.4675e-09
k11_n28                                   1.95
k11_n29                             2.4675e-09
k11_net2                           1.34214e-09
k11_omac                           4.68654e-09
k11_orx                            4.68654e-09
k11_rxout                           2.4675e-09
k12_edrv                            2.4675e-09
k12_e271_8                          2.4675e-09
k12_epin                            2.4675e-09
k12_net1                           4.68654e-09
k12_n0                                    1.95
k12_n30                                   1.95
k12_n1                              2.4675e-09
k12_n2                                    1.95
k12_n3                              2.4675e-09
k12_n4                                    1.95
k12_n5                              2.4675e-09
k12_n6                                    1.95
k12_n7                              2.4675e-09
k12_n8                                    1.95
k12_n9                              2.4675e-09
k12_n10                                   1.95
k12_n11                             2.4675e-09
k12_n12                                   1.95
k12_n13                             2.4675e-09
k12_n14                                   1.95
k12_n15                             2.4675e-09
k12_n16                                   1.95
k12_n17                             2.4675e-09
k12_n18                                   1.95
k12_n19                             2.4675e-09
k12_n20                                   1.95
k12_n21                             2.4675e-09
k12_n22                                   1.95
k12_n23                             2.4675e-09
k12_n24                                   1.95
k12_n25                             2.4675e-09
k12_n26                                   1.95
k12_n27                             2.4675e-09
k12_n28                                   1.95
k12_n29                             2.4675e-09
k12_net2                           1.34214e-09
k12_omac                           4.68654e-09
k12_orx                            4.68654e-09
k12_rxout                           2.4675e-09
k13_edrv                            2.4675e-09
k13_e272_6                          2.4675e-09
k13_e272_10                         2.4675e-09
k13_epin                            2.4675e-09
k13_net1                           4.68654e-09
k13_n0                                    1.95
k13_n30                                   1.95
k13_n1                              2.4675e-09
k13_n2                                    1.95
k13_n3                              2.4675e-09
k13_n4                                    1.95
k13_n5                              2.4675e-09
k13_n6                                    1.95
k13_n7                              2.4675e-09
k13_n8                                    1.95
k13_n9                              2.4675e-09
k13_n10                                   1.95
k13_n11                             2.4675e-09
k13_n12                                   1.95
k13_n13                             2.4675e-09
k13_n14                                   1.95
k13_n15                             2.4675e-09
k13_n16                                   1.95
k13_n17                             2.4675e-09
k13_n18                                   1.95
k13_n19                             2.4675e-09
k13_n20                                   1.95
k13_n21                             2.4675e-09
k13_n22                                   1.95
k13_n23                             2.4675e-09
k13_n24                                   1.95
k13_n25                             2.4675e-09
k13_n26                                   1.95
k13_n27                             2.4675e-09
k13_n28                                   1.95
k13_n29                             2.4675e-09
k13_net2                           1.34214e-09
k13_omac                           4.68654e-09
k13_o288_9                         4.68654e-09
k13_orx                            4.68654e-09
k13_rxout                           2.4675e-09
k14_edrv                            2.4675e-09
k14_e273_12                         2.4675e-09
k14_e273_18                         2.4675e-09
k14_epin                            2.4675e-09
k14_net1                           4.68654e-09
k14_n0                                    1.95
k14_n30                                   1.95
k14_n1                              2.4675e-09
k14_n2                                    1.95
k14_n3                              2.4675e-09
k14_n4                                    1.95
k14_n5                              2.4675e-09
k14_n6                                    1.95
k14_n7                              2.4675e-09
k14_n8                                    1.95
k14_n9                              2.4675e-09
k14_n10                                   1.95
k14_n11                             2.4675e-09
k14_n12                                   1.95
k14_n13                             2.4675e-09
k14_n14                                   1.95
k14_n15                             2.4675e-09
k14_n16                                   1.95
k14_n17                             2.4675e-09
k14_n18                                   1.95
k14_n19                             2.4675e-09
k14_n20                                   1.95
k14_n21                             2.4675e-09
k14_n22                                   1.95
k14_n23                             2.4675e-09
k14_n24                                   1.95
k14_n25                             2.4675e-09
k14_n26                                   1.95
k14_n27                             2.4675e-09
k14_n28                                   1.95
k14_n29                             2.4675e-09
k14_net2                           1.34214e-09
k14_omac                           4.68654e-09
k14_orx                            4.68654e-09
k14_rxout                           2.4675e-09
k15_edrv                            2.4675e-09
k15_epin                            2.4675e-09
k15_net1                           4.68654e-09
k15_n0                                    1.95
k15_n30                                   1.95
k15_n1                              2.4675e-09
k15_n2                                    1.95
k15_n3                              2.4675e-09
k15_n4                                    1.95
k15_n5                              2.4675e-09
k15_n6                                    1.95
k15_n7                              2.4675e-09
k15_n8                                    1.95
k15_n9                              2.4675e-09
k15_n10                                   1.95
k15_n11                             2.4675e-09
k15_n12                                   1.95
k15_n13                             2.4675e-09
k15_n14                                   1.95
k15_n15                             2.4675e-09
k15_n16                                   1.95
k15_n17                             2.4675e-09
k15_n18                                   1.95
k15_n19                             2.4675e-09
k15_n20                                   1.95
k15_n21                             2.4675e-09
k15_n22                                   1.95
k15_n23                             2.4675e-09
k15_n24                                   1.95
k15_n25                             2.4675e-09
k15_n26                                   1.95
k15_n27                             2.4675e-09
k15_n28                                   1.95
k15_n29                             2.4675e-09
k15_net2                           1.34214e-09
k15_omac                           4.68654e-09
k15_o290_15                        4.68654e-09
k15_o1114_diode                    4.68654e-09
k15_orx                            4.68654e-09
k15_rxout                           2.4675e-09
ven#branch                                   0
vone#branch                                  0
vdd#branch                        -2.92034e-09


No. of Data Rows : 80014
tp_c                =  2.012093e-08 targ=  2.666695e-08 trig=  6.546018e-09
hi_c                =  4.883600e-10 targ=  1.709484e-08 trig=  1.660648e-08
tp_r                =  2.243751e-08 targ=  2.949412e-08 trig=  7.056604e-09
hi_r                =  5.410158e-10 targ=  1.881637e-08 trig=  1.827536e-08
tp_k00              =  2.243748e-08 targ=  2.963683e-08 trig=  7.199353e-09
tq_k00              =  2.243748e-08 targ=  2.963745e-08 trig=  7.199975e-09
hi_k00              =  5.270112e-10 targ=  1.894510e-08 trig=  1.841809e-08
hx_k00              =  5.269866e-10 targ=  1.894569e-08 trig=  1.841871e-08
dr_k00              =  6.207233e-13 targ=  1.841871e-08 trig=  1.841809e-08
df_k00              =  5.961233e-13 targ=  1.894569e-08 trig=  1.894510e-08
sm_k00              =  8.961404e-11 targ=  1.846828e-08 trig=  1.837866e-08
sr_k00              =  8.962126e-11 targ=  1.846887e-08 trig=  1.837925e-08
tp_k01              =  2.243761e-08 targ=  2.961344e-08 trig=  7.175838e-09
tq_k01              =  2.243761e-08 targ=  2.961354e-08 trig=  7.175932e-09
hi_k01              =  5.360313e-10 targ=  1.893067e-08 trig=  1.839463e-08
hx_k01              =  5.360238e-10 targ=  1.893075e-08 trig=  1.839473e-08
dr_k01              =  9.384950e-14 targ=  1.839473e-08 trig=  1.839463e-08
df_k01              =  8.638412e-14 targ=  1.893075e-08 trig=  1.893067e-08
sm_k01              =  4.587287e-11 targ=  1.842030e-08 trig=  1.837442e-08
sr_k01              =  4.587230e-11 targ=  1.842038e-08 trig=  1.837451e-08
tp_k02              =  2.243749e-08 targ=  2.962690e-08 trig=  7.189410e-09
tq_k02              =  2.243749e-08 targ=  2.962729e-08 trig=  7.189806e-09
hi_k02              =  5.296391e-10 targ=  1.893779e-08 trig=  1.840815e-08
hx_k02              =  5.296225e-10 targ=  1.893816e-08 trig=  1.840854e-08
dr_k02              =  3.943971e-13 targ=  1.840854e-08 trig=  1.840815e-08
df_k02              =  3.777633e-13 targ=  1.893816e-08 trig=  1.893779e-08
sm_k02              =  7.725345e-11 targ=  1.845139e-08 trig=  1.837414e-08
sr_k02              =  7.725808e-11 targ=  1.845177e-08 trig=  1.837451e-08
tp_k03              =  2.243748e-08 targ=  2.965381e-08 trig=  7.216330e-09
tq_k03              =  2.243748e-08 targ=  2.965490e-08 trig=  7.217423e-09
hi_k03              =  5.215893e-10 targ=  1.895665e-08 trig=  1.843506e-08
hx_k03              =  5.215549e-10 targ=  1.895771e-08 trig=  1.843616e-08
dr_k03              =  1.093481e-12 targ=  1.843616e-08 trig=  1.843506e-08
df_k03              =  1.059129e-12 targ=  1.895771e-08 trig=  1.895665e-08
sm_k03              =  1.148209e-10 targ=  1.849942e-08 trig=  1.838460e-08
sr_k03              =  1.148371e-10 targ=  1.850048e-08 trig=  1.838565e-08
tp_k04              =  2.243746e-08 targ=  2.971858e-08 trig=  7.281122e-09
tq_k04              =  2.243746e-08 targ=  2.972309e-08 trig=  7.285635e-09
hi_k04              =  4.911830e-10 targ=  1.899103e-08 trig=  1.849985e-08
hx_k04              =  4.910984e-10 targ=  1.899546e-08 trig=  1.850436e-08
dr_k04              =  4.512711e-12 targ=  1.850436e-08 trig=  1.849985e-08
df_k04              =  4.428110e-12 targ=  1.899546e-08 trig=  1.899103e-08
sm_k04              =  2.344199e-10 targ=  1.863212e-08 trig=  1.839770e-08
sr_k04              =  2.344534e-10 targ=  1.863656e-08 trig=  1.840211e-08
tp_k05              =  2.243749e-08 targ=  2.971759e-08 trig=  7.280101e-09
tq_k05              =  2.243749e-08 targ=  2.972121e-08 trig=  7.283721e-09
hi_k05              =  4.985326e-10 targ=  1.899737e-08 trig=  1.849884e-08
hx_k05              =  4.984924e-10 targ=  1.900095e-08 trig=  1.850246e-08
dr_k05              =  3.619913e-12 targ=  1.850246e-08 trig=  1.849884e-08
df_k05              =  3.579795e-12 targ=  1.900095e-08 trig=  1.899737e-08
sm_k05              =  2.112517e-10 targ=  1.861813e-08 trig=  1.840688e-08
sr_k05              =  2.112630e-10 targ=  1.862171e-08 trig=  1.841044e-08
tp_k06              =  2.243746e-08 targ=  2.964369e-08 trig=  7.206236e-09
tq_k06              =  2.243746e-08 targ=  2.964500e-08 trig=  7.207545e-09
hi_k06              =  5.193845e-10 targ=  1.894435e-08 trig=  1.842497e-08
hx_k06              =  5.193143e-10 targ=  1.894559e-08 trig=  1.842627e-08
dr_k06              =  1.308631e-12 targ=  1.842627e-08 trig=  1.842497e-08
df_k06              =  1.238383e-12 targ=  1.894559e-08 trig=  1.894435e-08
sm_k06              =  1.236265e-10 targ=  1.849444e-08 trig=  1.837081e-08
sr_k06              =  1.236327e-10 targ=  1.849567e-08 trig=  1.837203e-08
tp_k07              =  2.243751e-08 targ=  2.960180e-08 trig=  7.164287e-09
tq_k07              =  2.243751e-08 targ=  2.960213e-08 trig=  7.164621e-09
hi_k07              =  5.311762e-10 targ=  1.891422e-08 trig=  1.838304e-08
hx_k07              =  5.311555e-10 targ=  1.891453e-08 trig=  1.838337e-08
dr_k07              =  3.341786e-13 targ=  1.838337e-08 trig=  1.838304e-08
df_k07              =  3.134424e-13 targ=  1.891453e-08 trig=  1.891422e-08
sm_k07              =  6.786464e-11 targ=  1.842085e-08 trig=  1.835299e-08
sr_k07              =  6.786818e-11 targ=  1.842116e-08 trig=  1.835330e-08
tp_k08              =  2.243747e-08 targ=  2.973622e-08 trig=  7.298749e-09
tq_k08              =  2.243747e-08 targ=  2.974081e-08 trig=  7.303344e-09
hi_k08              =  4.929265e-10 targ=  1.901041e-08 trig=  1.851749e-08
hx_k08              =  4.928383e-10 targ=  1.901492e-08 trig=  1.852208e-08
dr_k08              =  4.594762e-12 targ=  1.852208e-08 trig=  1.851749e-08
df_k08              =  4.506638e-12 targ=  1.901492e-08 trig=  1.901041e-08
sm_k08              =  2.293997e-10 targ=  1.864702e-08 trig=  1.841762e-08
sr_k08              =  2.294060e-10 targ=  1.865151e-08 trig=  1.842210e-08
tp_k09              =  2.243747e-08 targ=  2.972263e-08 trig=  7.285161e-09
tq_k09              =  2.243747e-08 targ=  2.972630e-08 trig=  7.288828e-09
hi_k09              =  4.990705e-10 targ=  1.900297e-08 trig=  1.850390e-08
hx_k09              =  4.990273e-10 targ=  1.900659e-08 trig=  1.850756e-08
dr_k09              =  3.666877e-12 targ=  1.850756e-08 trig=  1.850390e-08
df_k09              =  3.623711e-12 targ=  1.900659e-08 trig=  1.900297e-08
sm_k09              =  2.092962e-10 targ=  1.862205e-08 trig=  1.841276e-08
sr_k09              =  2.093209e-10 targ=  1.862568e-08 trig=  1.841636e-08
tp_k10              =  2.243744e-08 targ=  2.968970e-08 trig=  7.252257e-09
tq_k10              =  2.243744e-08 targ=  2.969127e-08 trig=  7.253826e-09
hi_k10              =  5.166210e-10 targ=  1.898760e-08 trig=  1.847098e-08
hx_k10              =  5.165566e-10 targ=  1.898911e-08 trig=  1.847255e-08
dr_k10              =  1.569850e-12 targ=  1.847255e-08 trig=  1.847098e-08
df_k10              =  1.505487e-12 targ=  1.898911e-08 trig=  1.898760e-08
sm_k10              =  1.361678e-10 targ=  1.854750e-08 trig=  1.841133e-08
sr_k10              =  1.361630e-10 targ=  1.854898e-08 trig=  1.841281e-08
tp_k11              =  2.243758e-08 targ=  2.962523e-08 trig=  7.187653e-09
tq_k11              =  2.243758e-08 targ=  2.962566e-08 trig=  7.188085e-09
